0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
"[0.5407756567001343, 0.4347802400588989, -0.1313353329896927]","[0.5432339906692505, 0.42080608010292053, -0.11479655653238297]","[0.5445956587791443, 0.41995686292648315, -0.11478535085916519]","[0.5457243323326111, 0.41896387934684753, -0.11477042734622955]","[0.5360649824142456, 0.42099621891975403, -0.13342729210853577]","[0.5323453545570374, 0.41988927125930786, -0.1334422528743744]","[0.5284985303878784, 0.41830500960350037, -0.1334865689277649]","[0.5359039306640625, 0.41664522886276245, -0.01202358864247799]","[0.5157792568206787, 0.4148745834827423, -0.09917210787534714]","[0.5399471521377563, 0.4457159638404846, -0.08992646634578705]","[0.5328307747840881, 0.4446234405040741, -0.11477313935756683]","[0.5349875092506409, 0.4697374403476715, 0.07677580416202545]","[0.488900363445282, 0.47696244716644287, -0.10403531789779663]","[0.5730647444725037, 0.4947247803211212, 0.05654236674308777]","[0.5049488544464111, 0.5301233530044556, -0.14973247051239014]","[0.5561844110488892, 0.43524280190467834, -0.025842983275651932]","[0.5306752920150757, 0.46556100249290466, -0.1097884401679039]","[0.553781270980835, 0.4114938974380493, -0.0393378883600235]","[0.5337874293327332, 0.4472099542617798, -0.11574027687311172]","[0.5515278577804565, 0.4103223979473114, -0.02759939432144165]","[0.5278815031051636, 0.4433952569961548, -0.1150563582777977]","[0.5499549508094788, 0.4183918535709381, -0.025304827839136124]","[0.5280575156211853, 0.4499184489250183, -0.10575729608535767]","[0.5423800349235535, 0.6455411911010742, 0.05833032727241516]","[0.5304685235023499, 0.6472103595733643, -0.05834965780377388]","[0.5604182481765747, 0.7628952264785767, 0.07054221630096436]","[0.5329573750495911, 0.7677996754646301, -0.05871672183275223]","[0.5664995908737183, 0.868028461933136, 0.14260981976985931]","[0.533004105091095, 0.8841330409049988, 0.004118959419429302]","[0.560160219669342, 0.8920415043830872, 0.14601710438728333]","[0.5281473398208618, 0.9026086926460266, 0.006145724095404148]","[0.5874366164207458, 0.8995636105537415, 0.07509328424930573]","[0.5523377656936646, 0.9193573594093323, -0.0873895213007927]"
"[0.5394687652587891, 0.43603676557540894, -0.1443689912557602]","[0.5421064496040344, 0.42222532629966736, -0.12759152054786682]","[0.5435245037078857, 0.42130616307258606, -0.1276063621044159]","[0.5447244644165039, 0.4202527105808258, -0.12761518359184265]","[0.5350131988525391, 0.4224150478839874, -0.1447269320487976]","[0.5314112901687622, 0.42123639583587646, -0.14474274218082428]","[0.5276726484298706, 0.41955408453941345, -0.14478573203086853]","[0.535894513130188, 0.41780558228492737, -0.019517485052347183]","[0.5152236223220825, 0.41592511534690857, -0.09946344047784805]","[0.5387503504753113, 0.44623708724975586, -0.10104408115148544]","[0.5319485664367676, 0.4453728497028351, -0.12394920736551285]","[0.5360661149024963, 0.4695911705493927, 0.07201753556728363]","[0.4874417185783386, 0.47676509618759155, -0.09433908760547638]","[0.5692077875137329, 0.4948839545249939, 0.0716765969991684]","[0.4983524680137634, 0.5292245149612427, -0.13854005932807922]","[0.5556317567825317, 0.43760210275650024, 0.0016510200221091509]","[0.5201891660690308, 0.4680401086807251, -0.11777307838201523]","[0.5537137985229492, 0.4207504391670227, -0.009650596417486668]","[0.5257120132446289, 0.45393845438957214, -0.12493523210287094]","[0.5508996248245239, 0.419192910194397, -0.0037888542283326387]","[0.5233785510063171, 0.4488263726234436, -0.12631511688232422]","[0.5493077039718628, 0.4260965585708618, 0.0007149787852540612]","[0.5227065086364746, 0.452871173620224, -0.11502756178379059]","[0.5500375032424927, 0.6449269652366638, 0.05589910224080086]","[0.5294341444969177, 0.6465855836868286, -0.055893849581480026]","[0.5627105832099915, 0.7624271512031555, 0.06138012558221817]","[0.5308812260627747, 0.7659757137298584, -0.07488234341144562]","[0.5701662302017212, 0.8641191720962524, 0.1367589831352234]","[0.5297666788101196, 0.8838704228401184, -0.015811670571565628]","[0.5624958872795105, 0.8913153409957886, 0.13942891359329224]","[0.5248271822929382, 0.9015958309173584, -0.014391845092177391]","[0.5988830327987671, 0.8937596082687378, 0.06945827603340149]","[0.5491616725921631, 0.9197781682014465, -0.11082597076892853]"
"[0.5388616323471069, 0.43944427371025085, -0.15156640112400055]","[0.5418466329574585, 0.4250343441963196, -0.13437852263450623]","[0.5434697270393372, 0.4241219758987427, -0.13439564406871796]","[0.5447215437889099, 0.42312005162239075, -0.1344088464975357]","[0.5338166952133179, 0.4249870479106903, -0.14973333477973938]","[0.5300127267837524, 0.4236908257007599, -0.14974667131900787]","[0.5261282324790955, 0.4219306707382202, -0.14979150891304016]","[0.5375400185585022, 0.42078855633735657, -0.02565569058060646]","[0.513861358165741, 0.41853317618370056, -0.09844305366277695]","[0.5387452244758606, 0.4493888318538666, -0.1081700325012207]","[0.5314697027206421, 0.44808393716812134, -0.1285424828529358]","[0.5363583564758301, 0.4718792736530304, 0.06748014688491821]","[0.48867401480674744, 0.4782979190349579, -0.08720572292804718]","[0.5683555006980896, 0.49529197812080383, 0.08005546033382416]","[0.4991568624973297, 0.5293123126029968, -0.10302696377038956]","[0.556499183177948, 0.438375860452652, 0.023313123732805252]","[0.5224506258964539, 0.46890756487846375, -0.07031736522912979]","[0.5546563863754272, 0.42096710205078125, 0.013702692463994026]","[0.5284578204154968, 0.45560359954833984, -0.07467468082904816]","[0.5519912242889404, 0.41964149475097656, 0.01817694865167141]","[0.525301456451416, 0.44996440410614014, -0.07423696666955948]","[0.5500960946083069, 0.4268445074558258, 0.021993055939674377]","[0.5246915221214294, 0.4536963403224945, -0.06669235974550247]","[0.5536626577377319, 0.6464531421661377, 0.05116107314825058]","[0.5291392207145691, 0.6477637887001038, -0.051128089427948]","[0.5645637512207031, 0.7626813054084778, 0.057705990970134735]","[0.5299170017242432, 0.7653007507324219, -0.07130317389965057]","[0.5714817643165588, 0.8628915548324585, 0.13943125307559967]","[0.5281366109848022, 0.8836858868598938, -0.010520474053919315]","[0.5629594922065735, 0.8901094198226929, 0.14336654543876648]","[0.5232537388801575, 0.9007061719894409, -0.008673635311424732]","[0.60121089220047, 0.8913642764091492, 0.0722150206565857]","[0.547893226146698, 0.9200499057769775, -0.10020836442708969]"
"[0.5384935736656189, 0.441096693277359, -0.1468413919210434]","[0.5416537523269653, 0.4266575574874878, -0.13014912605285645]","[0.5432326793670654, 0.4258994162082672, -0.13014885783195496]","[0.544480562210083, 0.42507049441337585, -0.13015346229076385]","[0.5339058637619019, 0.42618367075920105, -0.1469966024160385]","[0.5301896333694458, 0.4247395396232605, -0.1470142900943756]","[0.5263862013816833, 0.42286446690559387, -0.14705009758472443]","[0.5375111699104309, 0.4226517081260681, -0.02614324726164341]","[0.5141394138336182, 0.4191552996635437, -0.1013961061835289]","[0.5381461381912231, 0.45087918639183044, -0.1048063188791275]","[0.5311487913131714, 0.4495541453361511, -0.1269669234752655]","[0.535637378692627, 0.4766618609428406, 0.07358183711767197]","[0.4959636330604553, 0.48147067427635193, -0.09248526394367218]","[0.5610658526420593, 0.4995118975639343, 0.13686005771160126]","[0.5033550262451172, 0.5290645956993103, -0.14886844158172607]","[0.556187629699707, 0.4447515904903412, 0.14239101111888885]","[0.5241661071777344, 0.4677858352661133, -0.14380010962486267]","[0.5545181035995483, 0.4305375814437866, 0.14591889083385468]","[0.5287846326828003, 0.4531363844871521, -0.154012531042099]","[0.5521324872970581, 0.4282304048538208, 0.14579717814922333]","[0.526870846748352, 0.4480675756931305, -0.1515330672264099]","[0.5503550171852112, 0.4347895085811615, 0.14121533930301666]","[0.5259553790092468, 0.45233502984046936, -0.14060769975185394]","[0.5523391962051392, 0.6484206318855286, 0.05253671854734421]","[0.5318101644515991, 0.6485048532485962, -0.05257052183151245]","[0.5468429327011108, 0.7612535953521729, 0.058196138590574265]","[0.5359375476837158, 0.7643348574638367, -0.06924623996019363]","[0.5505920648574829, 0.8640357255935669, 0.1264927089214325]","[0.5552600622177124, 0.8832688927650452, -0.019195908680558205]","[0.5441754460334778, 0.888670027256012, 0.12898039817810059]","[0.5516762137413025, 0.900518536567688, -0.01800079271197319]","[0.5754275321960449, 0.891777753829956, 0.06667904555797577]","[0.5758852362632751, 0.9171984195709229, -0.09738780558109283]"
"[0.5358158349990845, 0.4426340162754059, -0.0273702684789896]","[0.5376445055007935, 0.42718157172203064, -0.027528226375579834]","[0.5376245379447937, 0.42614221572875977, -0.02750399336218834]","[0.5368943214416504, 0.42508813738822937, -0.027515381574630737]","[0.5339149832725525, 0.4273710250854492, -0.04121939465403557]","[0.5306887030601501, 0.4263021647930145, -0.04119274765253067]","[0.5288252830505371, 0.4250536561012268, -0.04120130464434624]","[0.5266781449317932, 0.42269596457481384, -0.005703140050172806]","[0.5265053510665894, 0.44570863246917725, -0.06621704250574112]","[0.5337098240852356, 0.45126789808273315, -0.013058746233582497]","[0.5310516953468323, 0.45076197385787964, -0.03116689994931221]","[0.4962603449821472, 0.4997439682483673, 0.059934161603450775]","[0.5478965044021606, 0.48771733045578003, -0.09375748038291931]","[0.49113646149635315, 0.5174716711044312, 0.16916978359222412]","[0.5693486332893372, 0.5042852759361267, -0.11407949775457382]","[0.5089353919029236, 0.4540705680847168, 0.2695307731628418]","[0.5476600527763367, 0.43955814838409424, -0.0977892279624939]","[0.5095693469047546, 0.43667784333229065, 0.2895435690879822]","[0.5452231764793396, 0.4213506579399109, -0.09300951659679413]","[0.5149251222610474, 0.43376362323760986, 0.28569015860557556]","[0.5354862213134766, 0.42162853479385376, -0.09992028027772903]","[0.5164840221405029, 0.44148290157318115, 0.27059027552604675]","[0.5347216725349426, 0.4293750822544098, -0.10180991888046265]","[0.5260618925094604, 0.6547401547431946, 0.05332820862531662]","[0.5489238500595093, 0.654468834400177, -0.05346159264445305]","[0.5252798795700073, 0.765904426574707, 0.05350297689437866]","[0.5619593262672424, 0.7662385702133179, -0.04849906638264656]","[0.5214589834213257, 0.8806031346321106, 0.07783256471157074]","[0.5827292203903198, 0.8769294023513794, -0.048353638499975204]","[0.5145035982131958, 0.9013833999633789, 0.07942085713148117]","[0.5777996778488159, 0.8973175287246704, -0.048548899590969086]","[0.5215710401535034, 0.8962571024894714, 0.0592317171394825]","[0.6055675148963928, 0.8966003060340881, -0.09008309245109558]"
"[0.5325223207473755, 0.44241082668304443, -0.020832667127251625]","[0.5324375629425049, 0.426906943321228, -0.022400597110390663]","[0.5316793918609619, 0.4258301854133606, -0.0223744735121727]","[0.530256450176239, 0.4247146546840668, -0.02238331362605095]","[0.5321963429450989, 0.42718571424484253, -0.03710734471678734]","[0.5304831266403198, 0.42605382204055786, -0.03708002716302872]","[0.5289693474769592, 0.4247136116027832, -0.03709441423416138]","[0.5194557309150696, 0.4224199652671814, -0.004197380039840937]","[0.5275428891181946, 0.4402412176132202, -0.06893052160739899]","[0.530424177646637, 0.4504501521587372, -0.0074872346594929695]","[0.529870867729187, 0.45063507556915283, -0.0267475638538599]","[0.4886400103569031, 0.49653688073158264, 0.06499364227056503]","[0.5507985353469849, 0.48680558800697327, -0.09599176794290543]","[0.4932107925415039, 0.5183503031730652, 0.21512699127197266]","[0.5753270387649536, 0.4911732077598572, -0.06755988299846649]","[0.517555832862854, 0.45786675810813904, 0.3414476215839386]","[0.5587759613990784, 0.421581894159317, 0.04040997475385666]","[0.5195436477661133, 0.44110366702079773, 0.36571410298347473]","[0.5564282536506653, 0.40495967864990234, 0.04906154423952103]","[0.5235232710838318, 0.43795230984687805, 0.36030083894729614]","[0.5446268320083618, 0.4062598943710327, 0.041816674172878265]","[0.5243427157402039, 0.4455035626888275, 0.34246259927749634]","[0.5437241792678833, 0.4146910309791565, 0.04250958561897278]","[0.5210899710655212, 0.6540548801422119, 0.05477072671055794]","[0.5522571802139282, 0.6537372469902039, -0.054888032376766205]","[0.5240262150764465, 0.7668995261192322, 0.056172631680965424]","[0.5661975145339966, 0.7667569518089294, -0.04840005189180374]","[0.5191131234169006, 0.8875814080238342, 0.09032552689313889]","[0.5843927264213562, 0.8773635625839233, -0.05852754786610603]","[0.511093020439148, 0.9057890176773071, 0.0928533524274826]","[0.5836502909660339, 0.9048739671707153, -0.05956057459115982]","[0.5230825543403625, 0.8994911313056946, 0.07381156086921692]","[0.6129804253578186, 0.8922342658042908, -0.09122338891029358]"
"[0.5292531251907349, 0.4419254958629608, 0.01608714833855629]","[0.5293774604797363, 0.4269316494464874, 0.006222626660019159]","[0.5285738110542297, 0.42603686451911926, 0.006243331357836723]","[0.5274013876914978, 0.4250749945640564, 0.006241714581847191]","[0.5301145315170288, 0.4269239604473114, -0.005605391226708889]","[0.5293717384338379, 0.425801545381546, -0.0055704787373542786]","[0.5314504504203796, 0.43041831254959106, -0.005605007987469435]","[0.5175155401229858, 0.423572838306427, -0.005387709476053715]","[0.5307874083518982, 0.4407358467578888, -0.061202239245176315]","[0.5268374085426331, 0.45048415660858154, 0.017915109172463417]","[0.5272318124771118, 0.45074307918548584, 0.002046147594228387]","[0.4870060980319977, 0.5008119940757751, 0.04554709419608116]","[0.5521039962768555, 0.4853968322277069, -0.09710146486759186]","[0.489877849817276, 0.5164026021957397, 0.17553402483463287]","[0.5797820091247559, 0.4710814654827118, -0.07862623780965805]","[0.5136237144470215, 0.4554021954536438, 0.27469560503959656]","[0.561466634273529, 0.4113816022872925, 0.003100387519225478]","[0.5149189233779907, 0.43648481369018555, 0.29192054271698]","[0.5604413747787476, 0.39656713604927063, 0.004507882986217737]","[0.5206546187400818, 0.4330819547176361, 0.28669479489326477]","[0.5495771169662476, 0.3981224000453949, -0.0017812394071370363]","[0.521908164024353, 0.4409516453742981, 0.27511948347091675]","[0.5482176542282104, 0.4058663547039032, 0.0044199931435287]","[0.5194306373596191, 0.656339704990387, 0.05254368856549263]","[0.55353844165802, 0.6542401909828186, -0.0527171865105629]","[0.5227365493774414, 0.7692752480506897, 0.05668395757675171]","[0.567121684551239, 0.7687035799026489, -0.041700609028339386]","[0.5188497304916382, 0.8900883793830872, 0.09013109654188156]","[0.5849701166152954, 0.8775405287742615, -0.04968049377202988]","[0.510963499546051, 0.9088292717933655, 0.0930061861872673]","[0.5857055187225342, 0.9070165157318115, -0.050605736672878265]","[0.5183570981025696, 0.9043819904327393, 0.07224761694669724]","[0.6131348609924316, 0.8915321230888367, -0.08954727649688721]"
"[0.5304661989212036, 0.4415857195854187, -0.043907877057790756]","[0.5311071872711182, 0.42671599984169006, -0.04081878811120987]","[0.5308511853218079, 0.42581817507743835, -0.04080105572938919]","[0.5302497744560242, 0.4248593747615814, -0.04080601781606674]","[0.530346155166626, 0.42673155665397644, -0.056429505348205566]","[0.5299928784370422, 0.42564454674720764, -0.0564224012196064]","[0.5313783884048462, 0.43026500940322876, -0.05645027756690979]","[0.520786702632904, 0.4233453571796417, -0.006447318010032177]","[0.5289867520332336, 0.4383038878440857, -0.06960158795118332]","[0.5284544825553894, 0.4503527581691742, -0.023675087839365005]","[0.5275850892066956, 0.4505205750465393, -0.044043682515621185]","[0.4940333962440491, 0.49630725383758545, 0.053510017693042755]","[0.5417996644973755, 0.48431631922721863, -0.10570620000362396]","[0.5036725997924805, 0.5200464725494385, 0.1909933090209961]","[0.5734502673149109, 0.4872094392776489, -0.08791157603263855]","[0.5227077007293701, 0.46633467078208923, 0.2934873700141907]","[0.5639728307723999, 0.42209216952323914, -0.0143053587526083]","[0.5234709978103638, 0.45161131024360657, 0.31454330682754517]","[0.5642074346542358, 0.40513619780540466, -0.014909346587955952]","[0.5265682339668274, 0.448419451713562, 0.30972832441329956]","[0.555405855178833, 0.40096601843833923, -0.02092585526406765]","[0.5268685221672058, 0.4552096128463745, 0.2937520146369934]","[0.5543434023857117, 0.40798673033714294, -0.012691293843090534]","[0.5211788415908813, 0.6555670499801636, 0.0527065210044384]","[0.5496546626091003, 0.6538400650024414, -0.052916526794433594]","[0.525702953338623, 0.7686671018600464, 0.06441491842269897]","[0.5680498480796814, 0.7687541842460632, -0.04596545547246933]","[0.5226054787635803, 0.8884086608886719, 0.09923943877220154]","[0.5822451710700989, 0.8775463700294495, -0.051176536828279495]","[0.5147010087966919, 0.9078341722488403, 0.10329027473926544]","[0.5835297703742981, 0.906303346157074, -0.052812546491622925]","[0.5311154723167419, 0.9002867341041565, 0.08353175222873688]","[0.6082621812820435, 0.8908306956291199, -0.09547342360019684]"
"[0.531251072883606, 0.4415428042411804, -0.012479381635785103]","[0.5320028066635132, 0.4261496961116791, -0.018915260210633278]","[0.5316520929336548, 0.42513665556907654, -0.01890268176794052]","[0.5303690433502197, 0.4241558313369751, -0.018913421779870987]","[0.5304239988327026, 0.4260178506374359, -0.03475724905729294]","[0.5305092930793762, 0.42487233877182007, -0.03473373129963875]","[0.5315152406692505, 0.427076131105423, -0.034764669835567474]","[0.5201448202133179, 0.4222389757633209, -0.012452234514057636]","[0.5311824679374695, 0.437259316444397, -0.07561074197292328]","[0.5293561220169067, 0.4501817524433136, -0.005336331203579903]","[0.5277169942855835, 0.45044422149658203, -0.025963550433516502]","[0.490530788898468, 0.49675649404525757, 0.0437646321952343]","[0.5483700037002563, 0.4824599623680115, -0.12781378626823425]","[0.49283868074417114, 0.5269715189933777, 0.174265056848526]","[0.5790987014770508, 0.46514227986335754, -0.14486202597618103]","[0.5115803480148315, 0.48811671137809753, 0.27402472496032715]","[0.5696644186973572, 0.40224137902259827, -0.10825912654399872]","[0.5115348100662231, 0.4796905219554901, 0.2924993634223938]","[0.5703119039535522, 0.3855823874473572, -0.11786339432001114]","[0.5165919661521912, 0.4742833077907562, 0.2854158878326416]","[0.5608566999435425, 0.38535845279693604, -0.11943676322698593]","[0.5187379121780396, 0.47838717699050903, 0.2739022970199585]","[0.5593866109848022, 0.39374810457229614, -0.10651304572820663]","[0.5180162787437439, 0.6571286916732788, 0.0536218099296093]","[0.5497838258743286, 0.6535755395889282, -0.0537823922932148]","[0.5255172252655029, 0.7685680985450745, 0.06922605633735657]","[0.565653383731842, 0.7687225937843323, -0.038229845464229584]","[0.5213318467140198, 0.8881205916404724, 0.09998769313097]","[0.5849975347518921, 0.877773106098175, -0.042491745203733444]","[0.5156363248825073, 0.9075514674186707, 0.10388797521591187]","[0.5818617939949036, 0.9026111960411072, -0.04321513697504997]","[0.5275216698646545, 0.9000162482261658, 0.08941175788640976]","[0.606927752494812, 0.8906593322753906, -0.08029718697071075]"
"[0.5316151976585388, 0.43710756301879883, 0.002869941759854555]","[0.5318978428840637, 0.4224611818790436, -0.005131575278937817]","[0.5309394598007202, 0.42106005549430847, -0.0051246341317892075]","[0.5287132263183594, 0.41974496841430664, -0.005133102182298899]","[0.5306583642959595, 0.42353856563568115, -0.02064403146505356]","[0.5314475297927856, 0.4229240119457245, -0.02061445638537407]","[0.532355785369873, 0.42379990220069885, -0.02065344713628292]","[0.5192467570304871, 0.42118167877197266, -0.01217607967555523]","[0.5316474437713623, 0.4360576272010803, -0.07774917036294937]","[0.5298445820808411, 0.4458468556404114, 0.007317024283111095]","[0.5295819640159607, 0.4468688368797302, -0.012825904414057732]","[0.4876137673854828, 0.4948705732822418, 0.043754927814006805]","[0.5513079762458801, 0.4799312651157379, -0.12582466006278992]","[0.48575592041015625, 0.5282504558563232, 0.19001153111457825]","[0.5829934477806091, 0.46202942728996277, -0.1318937987089157]","[0.5074928402900696, 0.49991729855537415, 0.31453949213027954]","[0.5714758634567261, 0.39690110087394714, -0.07610847800970078]","[0.5087244510650635, 0.4949880838394165, 0.3358600437641144]","[0.5720173716545105, 0.37979432940483093, -0.08013825118541718]","[0.5134732127189636, 0.48982685804367065, 0.32453811168670654]","[0.5617088675498962, 0.37934330105781555, -0.08333904296159744]","[0.5156610012054443, 0.4924919009208679, 0.3136860132217407]","[0.5600135922431946, 0.38794419169425964, -0.07385115325450897]","[0.5170930624008179, 0.6568089723587036, 0.05423949286341667]","[0.5504596829414368, 0.6533306837081909, -0.05439770221710205]","[0.522978663444519, 0.7683035731315613, 0.0684298500418663]","[0.5668153166770935, 0.7686779499053955, -0.02878156676888466]","[0.520565927028656, 0.8880358934402466, 0.09744538366794586]","[0.5865813493728638, 0.87785404920578, -0.0356072261929512]","[0.5130987167358398, 0.9081409573554993, 0.10054045915603638]","[0.5829247832298279, 0.9011741280555725, -0.0360410138964653]","[0.5218867063522339, 0.8998311758041382, 0.08629421889781952]","[0.6127519011497498, 0.8880233764648438, -0.05693397670984268]"
"[0.5343895554542542, 0.43995633721351624, -0.017361503094434738]","[0.5333622694015503, 0.42451727390289307, -0.01975616067647934]","[0.5313884019851685, 0.42578381299972534, -0.01974545791745186]","[0.5294926762580872, 0.4255111813545227, -0.019756456837058067]","[0.5323512554168701, 0.4261288344860077, -0.037405360490083694]","[0.532426655292511, 0.42547354102134705, -0.037383660674095154]","[0.5325362682342529, 0.4253830313682556, -0.03740837052464485]","[0.5203911066055298, 0.42111995816230774, -0.0074914684519171715]","[0.5308697819709778, 0.43022191524505615, -0.07851678878068924]","[0.53203284740448, 0.44888728857040405, -0.004756644833832979]","[0.5315020084381104, 0.4484327435493469, -0.027465004473924637]","[0.4878954291343689, 0.49379783868789673, 0.04662889614701271]","[0.5466111898422241, 0.4784885048866272, -0.12654711306095123]","[0.48663583397865295, 0.5328726172447205, 0.20327290892601013]","[0.5824464559555054, 0.4731159508228302, -0.12995809316635132]","[0.5121983289718628, 0.5079641342163086, 0.3295857608318329]","[0.5702922344207764, 0.40988218784332275, -0.06645612418651581]","[0.5145968198776245, 0.5023471117019653, 0.3540171682834625]","[0.5700961947441101, 0.3940756022930145, -0.06967523694038391]","[0.5185060501098633, 0.49713945388793945, 0.3443397581577301]","[0.5599637627601624, 0.3919884264469147, -0.07363905012607574]","[0.5197712182998657, 0.500191867351532, 0.3289508819580078]","[0.5588501691818237, 0.3997817039489746, -0.06422169506549835]","[0.5158175230026245, 0.6562448740005493, 0.05607645586133003]","[0.5493250489234924, 0.6522539258003235, -0.05626458674669266]","[0.5218774080276489, 0.7673503160476685, 0.06607691943645477]","[0.5675529837608337, 0.7691629528999329, -0.0306245144456625]","[0.5215712785720825, 0.8879527449607849, 0.09213197231292725]","[0.5832267999649048, 0.876984715461731, -0.031874191015958786]","[0.5152446031570435, 0.9081897735595703, 0.09446121752262115]","[0.5817511081695557, 0.9014918804168701, -0.03257814794778824]","[0.5288721919059753, 0.898475706577301, 0.08411448448896408]","[0.6089563369750977, 0.889098584651947, -0.055458467453718185]"
"[0.5388617515563965, 0.4443872272968292, -0.05958001688122749]","[0.5395011305809021, 0.4302930533885956, -0.04978610947728157]","[0.5394551753997803, 0.42938899993896484, -0.04980315640568733]","[0.5393348932266235, 0.42772799730300903, -0.049832411110401154]","[0.5357506275177002, 0.43159645795822144, -0.07466956973075867]","[0.5341936945915222, 0.43047216534614563, -0.07465880364179611]","[0.5328657031059265, 0.4291989207267761, -0.07467389851808548]","[0.5251289010047913, 0.4211130738258362, 0.0006195528549142182]","[0.5281777381896973, 0.42857825756073, -0.09511294215917587]","[0.5367016792297363, 0.45279595255851746, -0.029351074248552322]","[0.533377468585968, 0.45118188858032227, -0.061590470373630524]","[0.48998183012008667, 0.48737236857414246, 0.1017405241727829]","[0.5347851514816284, 0.475175678730011, -0.1369958370923996]","[0.5088428258895874, 0.4984763264656067, 0.22777874767780304]","[0.5747412443161011, 0.46512115001678467, -0.13901209831237793]","[0.5353432893753052, 0.45749303698539734, 0.2888328433036804]","[0.5706521272659302, 0.40618807077407837, -0.053674329072237015]","[0.5386538505554199, 0.4481970965862274, 0.30360549688339233]","[0.5723329782485962, 0.3909032940864563, -0.06417934596538544]","[0.5402128100395203, 0.44426101446151733, 0.29280489683151245]","[0.56440669298172, 0.3906345069408417, -0.06498775631189346]","[0.5401314496994019, 0.4487472474575043, 0.2846495807170868]","[0.5627588033676147, 0.39782828092575073, -0.050576239824295044]","[0.5179643630981445, 0.6532230973243713, 0.07077306509017944]","[0.5402475595474243, 0.6490395069122314, -0.07086513936519623]","[0.5257428884506226, 0.7644304633140564, 0.06189602613449097]","[0.566647469997406, 0.7686947584152222, -0.05175583437085152]","[0.5273451209068298, 0.8799027800559998, 0.09403453767299652]","[0.5818098783493042, 0.8769962787628174, -0.03160066902637482]","[0.5202882885932922, 0.9077666401863098, 0.09533406794071198]","[0.5793449878692627, 0.8992037177085876, -0.032089266926050186]","[0.5472439527511597, 0.898210346698761, 0.05491432547569275]","[0.6033083200454712, 0.8933084011077881, -0.0764617770910263]"
"[0.539648711681366, 0.44511479139328003, -0.0175800621509552]","[0.5400422811508179, 0.4312266409397125, -0.021839439868927002]","[0.5399507284164429, 0.42970067262649536, -0.021837208420038223]","[0.5395969152450562, 0.4276508688926697, -0.021845083683729172]","[0.5368867516517639, 0.43226221203804016, -0.040583446621894836]","[0.5352399945259094, 0.43104299902915955, -0.0405491478741169]","[0.5336478352546692, 0.42962175607681274, -0.04057805985212326]","[0.5252610445022583, 0.4210823178291321, -0.004149439744651318]","[0.5278341770172119, 0.4272363781929016, -0.09332225471735]","[0.5375338196754456, 0.45336633920669556, -0.006842681206762791]","[0.5344558358192444, 0.45155298709869385, -0.03151839226484299]","[0.48765450716018677, 0.4752351641654968, 0.061414193361997604]","[0.5404759049415588, 0.47648030519485474, -0.1366538554430008]","[0.49941515922546387, 0.4977687895298004, 0.21552996337413788]","[0.5791652798652649, 0.46151554584503174, -0.1379263699054718]","[0.526009202003479, 0.4479970335960388, 0.27772682905197144]","[0.5728839635848999, 0.39834243059158325, -0.06509475409984589]","[0.5274868607521057, 0.43613681197166443, 0.2950023114681244]","[0.5745267271995544, 0.38266703486442566, -0.07462477684020996]","[0.531657338142395, 0.4325023591518402, 0.2842140793800354]","[0.5655981302261353, 0.38243818283081055, -0.07434967160224915]","[0.5333108901977539, 0.43798574805259705, 0.2753220796585083]","[0.5635755658149719, 0.39021602272987366, -0.061827756464481354]","[0.5156060457229614, 0.6547945737838745, 0.06886627525091171]","[0.5403624176979065, 0.6492090225219727, -0.06892962008714676]","[0.5246096849441528, 0.7648232579231262, 0.08392437547445297]","[0.5651984810829163, 0.7672097086906433, -0.04257350414991379]","[0.522882342338562, 0.8828917741775513, 0.13542994856834412]","[0.5839020013809204, 0.8761625289916992, -0.031666405498981476]","[0.5171224474906921, 0.9078357219696045, 0.14023014903068542]","[0.5790456533432007, 0.8983694911003113, -0.032224543392658234]","[0.5325629115104675, 0.8980024456977844, 0.11776454746723175]","[0.6120392084121704, 0.8888462781906128, -0.07323021441698074]"
