Frame,Centre,nose,left eye(inner),left eye,left eye(outer),right eye(inner),right eye,right eye(outer),left ear,right ear,mouth(left),mouth(right),left shoulder,right shoulder,left elbow,right elbow,left wrist,right wrist,left pinky,right pinky,left index,right index,left thumb,right thumb,left hip,right hip,left knee,right knee,left ankle,right ankle,left heel,right heel,left foot index,right foot index
40.0,0.7079477486787019/0.40847022721061/0.12474796603675242,0.7045047879219055/0.24213474988937378/0.2508343458175659,0.7015082240104675/0.2338053584098816/0.24925336241722107,0.6992261409759521/0.23370112478733063/0.2492179423570633,0.6967163681983948/0.23063786327838898/0.24921277165412903,0.7059445977210999/0.23269394040107727/0.23617395758628845,0.711990475654602/0.23537945747375488/0.23615267872810364,0.711919903755188/0.23584754765033722/0.23603180050849915,0.6935872435569763/0.23536062240600586/0.22999350726604462,0.7075925469398499/0.24026277661323547/0.17033980786800385,0.7037016153335571/0.2503942847251892/0.24681337177753448,0.7053398489952087/0.24803616106510162/0.2293156087398529,0.6655420064926147/0.28411129117012024/0.20050041377544403,0.7291507124900818/0.2731255888938904/0.09260740876197815,0.6639584898948669/0.3667951822280884/0.19638460874557495,0.7406803369522095/0.327810674905777/0.06519978493452072,0.6735737919807434/0.4081175625324249/0.21783819794654846,0.7474030256271362/0.3311766982078552/0.11473514884710312,0.6733320951461792/0.42181819677352905/0.21793583035469055,0.7515853047370911/0.3330935835838318/0.11572718620300293,0.6780348420143127/0.4156832695007324/0.22118887305259705,0.7455475330352783/0.3279469609260559/0.12145961821079254,0.6794732809066772/0.4099690616130829/0.21826180815696716,0.7416201829910278/0.3281458616256714/0.1184685230255127,0.690405011177063/0.4186610281467438/0.04553152993321419,0.7244457006454468/0.4108594059944153/-0.04582368955016136,0.7006397247314453/0.5013605356216431/0.1323428452014923,0.7328237295150757/0.5113639235496521/-0.026589468121528625,0.7000700831413269/0.6004513502120972/0.14934834837913513,0.7123297452926636/0.6277438998222351/-0.04013874754309654,0.7000847458839417/0.6228576302528381/0.14784123003482819,0.703373908996582/0.6471112966537476/-0.044160619378089905,0.712166428565979/0.6104479432106018/0.12245289981365204,0.7336224913597107/0.6338565945625305/-0.10021328926086426
41.0,0.7084074329446863/0.42171006346190415/0.03631092637725589,0.7034867405891418/0.24212387204170227/0.006671956740319729,0.7001997232437134/0.23378054797649384/0.0025878245942294598,0.6980189085006714/0.23369042575359344/0.0025390025693923235,0.6951290369033813/0.23109818994998932/0.0025135246105492115,0.7061010003089905/0.2350635826587677/-0.00626687565818429,0.7108265161514282/0.23618663847446442/-0.006272453814744949,0.7106846570968628/0.23640094697475433/-0.006373313255608082,0.6921594142913818/0.2355237752199173/-0.002098569180816412,0.7074688673019409/0.24104544520378113/-0.04188631474971771,0.7016897201538086/0.25046923756599426/0.010558761656284332,0.7073473334312439/0.2518879175186157/-0.0010461400961503386,0.6666697859764099/0.28340914845466614/0.013759111985564232,0.7292174100875854/0.27497419714927673/-0.06128591299057007,0.6643841862678528/0.3707919120788574/0.03382198140025139,0.7416795492172241/0.3411131501197815/-0.0334089957177639,0.6727076172828674/0.4315597116947174/0.05462028458714485,0.7499591112136841/0.36806783080101013/0.03826650604605675,0.6731735467910767/0.44939926266670227/0.051245443522930145,0.7548428773880005/0.3809874355792999/0.04398448020219803,0.6757790446281433/0.44743508100509644/0.052018702030181885,0.7495740652084351/0.375282347202301/0.03736654669046402,0.6766002178192139/0.4409027695655823/0.054093264043331146,0.7456647157669067/0.37103572487831116/0.03794100135564804,0.6925943493843079/0.4210119843482971/0.043632715940475464,0.7266876101493835/0.41625338792800903/-0.04389718547463417,0.7010563015937805/0.5049700140953064/0.08431659638881683,0.7268213629722595/0.5113109946250916/-0.004539822693914175,0.7016799449920654/0.6122402548789978/0.1692289412021637,0.7127470374107361/0.6277585625648499/0.05669455602765083,0.7016153931617737/0.6342186331748962/0.1757686585187912,0.7043737173080444/0.6470912098884583/0.06919727474451065,0.7136374711990356/0.6187546849250793/0.14331604540348053,0.733383297920227/0.636553168296814/-0.00794487539678812
42.0,0.7087208407896536/0.4250642828367375/0.04178206240585833,0.7032707929611206/0.2413899153470993/0.020007969811558723,0.6996492147445679/0.2331439107656479/0.01473379135131836,0.6975865364074707/0.23305676877498627/0.014689788222312927,0.695297360420227/0.2311326414346695/0.014669641852378845,0.7077181339263916/0.2361098825931549/0.004945604130625725,0.7108319997787476/0.23659734427928925/0.004944654181599617,0.7107312679290771/0.2367217242717743/0.004840882029384375,0.691877543926239/0.23557524383068085/0.0037665932904928923,0.707555890083313/0.24154354631900787/-0.03958440572023392,0.7012227773666382/0.25019463896751404/0.021524854004383087,0.7102982997894287/0.2535459101200104/0.008916296996176243,0.6674033403396606/0.28263232111930847/0.020813889801502228,0.7304731011390686/0.27753832936286926/-0.07417155802249908,0.6654496788978577/0.36961477994918823/0.04555712640285492,0.7419458627700806/0.34804126620292664/-0.05768986791372299,0.6726794838905334/0.4259321987628937/0.06916653364896774,0.7505416870117188/0.3877319395542145/0.005583340767771006,0.6728524565696716/0.4424986243247986/0.06697280704975128,0.7551541328430176/0.40187424421310425/0.006445346865803003,0.6751856803894043/0.43971583247184753/0.06634926050901413,0.7506946921348572/0.3977579176425934/0.003474391531199217,0.6760666370391846/0.43348830938339233/0.06812609732151031,0.7471196055412292/0.3927735686302185/0.006198749877512455,0.694731593132019/0.42221152782440186/0.04395383968949318,0.7283948659896851/0.4199082553386688/-0.044281285256147385,0.7011116743087769/0.5065065026283264/0.08981691300868988,0.7229354977607727/0.5200139284133911/0.004199381917715073,0.7018547058105469/0.6143540740013123/0.17603425681591034,0.7130533456802368/0.6299083828926086/0.10228805243968964,0.7014326453208923/0.6357802748680115/0.1919696033000946,0.704311728477478/0.6471953988075256/0.11292044818401337,0.7142859697341919/0.6200495362281799/0.1508278250694275,0.7335590124130249/0.6389591693878174/0.05892922356724739
43.0,0.7087360664650246/0.42396648780063345/0.053933131887956905,0.7035378217697144/0.23984967172145844/0.037698984146118164,0.6994179487228394/0.23075398802757263/0.03587556257843971,0.6976731419563293/0.23068872094154358/0.03582467511296272,0.6954320073127747/0.22990283370018005/0.03580782562494278,0.7099477648735046/0.2360682487487793/0.023158999159932137,0.7111047506332397/0.23638905584812164/0.023161552846431732,0.7107700109481812/0.23649723827838898/0.023059168830513954,0.6920749545097351/0.23223285377025604/0.03575627878308296,0.7075396776199341/0.2412748485803604/-0.020068956539034843,0.702444851398468/0.24883390963077545/0.04334001615643501,0.7069417238235474/0.24903874099254608/0.026887992396950722,0.6677918434143066/0.28001660108566284/0.049014076590538025,0.7301457524299622/0.27819862961769104/-0.06030060723423958,0.6662102937698364/0.3683309853076935/0.07186852395534515,0.7418529987335205/0.34873560070991516/-0.04532403126358986,0.6737401485443115/0.42329007387161255/0.08719180524349213,0.7500596046447754/0.3876170217990875/0.022949984297156334,0.6738004684448242/0.43993252515792847/0.08392705023288727,0.7547746896743774/0.40074482560157776/0.02394142560660839,0.6760114431381226/0.43629035353660583/0.08378323912620544,0.750137984752655/0.3963588774204254/0.021520568057894707,0.6767376065254211/0.43002042174339294/0.08580419421195984,0.7465888261795044/0.3919139802455902/0.023844366893172264,0.6947326064109802/0.4215804934501648/0.04952790588140488,0.7260924577713013/0.41829586029052734/-0.0498279333114624,0.7011834383010864/0.5065810084342957/0.09329891949892044,0.7223483920097351/0.5205885767936707/-0.001994643360376358,0.7020277976989746/0.6142562627792358/0.17899645864963531,0.7130700945854187/0.6302943825721741/0.09870985895395279,0.7013528347015381/0.6360312700271606/0.1973792016506195,0.7042785882949829/0.6471863389015198/0.10811108350753784,0.7159392237663269/0.6198726892471313/0.1516181379556656,0.7344576716423035/0.6397283673286438/0.05854066088795662
44.0,0.7086904843648275/0.4205698249516664/0.05011018853272415,0.7027066946029663/0.23694831132888794/0.04063558205962181,0.6990617513656616/0.22847788035869598/0.03684937581419945,0.6974846124649048/0.22840090095996857/0.0367995984852314,0.695573627948761/0.228197380900383/0.03678073734045029,0.7048135995864868/0.23020997643470764/0.023675544187426567,0.7112675309181213/0.23481552302837372/0.023678140714764595,0.7108944654464722/0.23486199975013733/0.023561302572488785,0.6915887594223022/0.22967523336410522/0.030511125922203064,0.7076597213745117/0.23959007859230042/-0.027835264801979065,0.7012743949890137/0.24497312307357788/0.043875280767679214,0.7045699954032898/0.24424883723258972/0.026940682902932167,0.6678873896598816/0.276102215051651/0.051194362342357635,0.7298861145973206/0.27783215045928955/-0.07690427452325821,0.6668738722801208/0.3670208752155304/0.07727932929992676,0.7415057420730591/0.34853556752204895/-0.07058653980493546,0.6756116151809692/0.41774097084999084/0.09516648948192596,0.7498036026954651/0.38726934790611267/-0.012952886521816254,0.6755536198616028/0.43236586451530457/0.09452081471681595,0.7545197606086731/0.4000881314277649/-0.014380669221282005,0.6782689094543457/0.4283684194087982/0.09273246675729752,0.7499811053276062/0.3956950902938843/-0.015138792805373669,0.6792018413543701/0.4230691194534302/0.093416728079319,0.7465535998344421/0.39138805866241455/-0.011533768847584724,0.6947178840637207/0.42041951417922974/0.05268821120262146,0.7261137962341309/0.41803646087646484/-0.05299035832285881,0.7004712820053101/0.502997100353241/0.09951044619083405,0.7226918935775757/0.5165756940841675/-0.001600151532329619,0.7009356021881104/0.6046048998832703/0.19544580578804016,0.7130876779556274/0.630437970161438/0.09689440578222275,0.6986926198005676/0.6247487664222717/0.2083316147327423,0.7041625380516052/0.647181510925293/0.10409186035394669,0.7157009840011597/0.6099039316177368/0.17773579061031342,0.734622061252594/0.639568030834198/0.05592679977416992
45.0,0.7073289707854942/0.4243866370783912/0.025678987069383125,0.7023743391036987/0.23591476678848267/0.006753779947757721,0.6988152265548706/0.22752025723457336/0.003480204613879323,0.6972556114196777/0.22742827236652374/0.0034284251742064953,0.6955870389938354/0.22739794850349426/0.0034013320691883564,0.7031700611114502/0.228266179561615/-0.008614946156740189,0.7057209014892578/0.23006053268909454/-0.008601358160376549,0.7061921954154968/0.230357363820076/-0.00870782695710659,0.6907140016555786/0.22872023284435272/0.0009488289360888302,0.7069188356399536/0.23930294811725616/-0.052087944000959396,0.7005506753921509/0.24431325495243073/0.011661184951663017,0.7035166025161743/0.24358020722866058/-0.0038559301756322384,0.6647888422012329/0.27505922317504883/0.026543792337179184,0.728399395942688/0.2781940996646881/-0.09321150928735733,0.6670032143592834/0.3652019202709198/0.04595986008644104,0.7394106984138489/0.35018694400787354/-0.09959958493709564,0.6753652691841125/0.4177955389022827/0.05432828515768051,0.7447219491004944/0.41560477018356323/-0.06877201795578003,0.6751502156257629/0.43391773104667664/0.05394590646028519,0.7543625235557556/0.4201584458351135/-0.07475421577692032,0.6782330274581909/0.43102410435676575/0.050652921199798584,0.7465106248855591/0.4251282513141632/-0.07482345402240753,0.6791455149650574/0.4252892732620239/0.05224878340959549,0.743883490562439/0.4248539209365845/-0.06790671497583389,0.6931237578392029/0.41929447650909424/0.04987439140677452,0.7239884734153748/0.41611629724502563/-0.05019904300570488,0.6979145407676697/0.50253826379776/0.0944301038980484,0.7226997017860413/0.5146197080612183/0.0018337363144382834,0.6986590623855591/0.6029672622680664/0.19130411744117737,0.7132102847099304/0.6307236552238464/0.09837325662374496,0.6959210634231567/0.6228978633880615/0.20218150317668915,0.7041399478912354/0.64717698097229/0.10632885992527008,0.7123792767524719/0.6084484457969666/0.1723654866218567,0.7347968816757202/0.6394106149673462/0.05880826711654663
46.0,0.7067361738946702/0.4355492183455714/-0.025459080382629676,0.7026711702346802/0.2365841120481491/-0.11438797414302826,0.6988885402679443/0.23083780705928802/-0.12181593477725983,0.696927547454834/0.23070886731147766/-0.12184879928827286,0.6952119469642639/0.23135140538215637/-0.12187689542770386,0.7074975371360779/0.2383269965648651/-0.12584108114242554,0.7086039781570435/0.2385970950126648/-0.12585780024528503,0.7097876071929932/0.23881059885025024/-0.12595441937446594,0.6910001039505005/0.23676647245883942/-0.13018803298473358,0.7123383283615112/0.24794428050518036/-0.14773079752922058,0.7002514600753784/0.24604105949401855/-0.11113838851451874,0.7036798000335693/0.24423326551914215/-0.11636921018362045,0.6698935031890869/0.29399022459983826/-0.09468050301074982,0.7362839579582214/0.2909923791885376/-0.14397573471069336,0.6679895520210266/0.37459176778793335/-0.06531302630901337,0.7394686937332153/0.36786505579948425/-0.13370472192764282,0.6748508810997009/0.43841323256492615/-0.05229582265019417,0.738205075263977/0.4385952651500702/-0.11649326235055923,0.6735277771949768/0.45590826869010925/-0.056475233286619186,0.7482651472091675/0.4552372097969055/-0.12527161836624146,0.6767048835754395/0.45506370067596436/-0.06320855766534805,0.7391547560691833/0.4528197646141052/-0.13198646903038025,0.678454577922821/0.4497075080871582/-0.055047404021024704,0.7353576421737671/0.44818276166915894/-0.11903838813304901,0.6938668489456177/0.4259600341320038/0.025253450497984886,0.7273968458175659/0.42212972044944763/-0.025622108951210976,0.6965703964233398/0.5071841478347778/0.09456895291805267,0.726544976234436/0.5146979689598083/0.041427113115787506,0.6960798501968384/0.607785165309906/0.19755642116069794,0.7175642251968384/0.6263116002082825/0.13803115487098694,0.6946607232093811/0.6271116137504578/0.20814275741577148,0.7050776481628418/0.6464095711708069/0.14629417657852173,0.7032182216644287/0.6126506328582764/0.17239652574062347,0.7327996492385864/0.6366521120071411/0.0918615311384201
47.0,0.7074047945163868/0.4342402826856684/0.13852411626700173,0.7061389088630676/0.25229012966156006/0.2737976014614105,0.7030513882637024/0.24531537294387817/0.2632400393486023,0.7013149261474609/0.245850071310997/0.2632429897785187,0.695242702960968/0.23729516565799713/0.2632316052913666,0.7091389894485474/0.24522587656974792/0.25761646032333374,0.7101964354515076/0.2446562945842743/0.25762611627578735,0.7119539976119995/0.24428525567054749/0.2575206160545349,0.6950773000717163/0.25302019715309143/0.2095842808485031,0.7140424251556396/0.2509836256504059/0.18344858288764954,0.6997207403182983/0.2553487718105316/0.25748229026794434,0.707671046257019/0.2592497169971466/0.2496832311153412,0.6709050536155701/0.2983870804309845/0.1698503941297531,0.7372938990592957/0.2904784381389618/0.09699412435293198,0.6679669618606567/0.37264516949653625/0.186489999294281,0.7402793169021606/0.36639687418937683/0.042506106197834015,0.6746914982795715/0.4306439459323883/0.22202856838703156,0.7390228509902954/0.4222489595413208/0.022413339465856552,0.6721590757369995/0.44701480865478516/0.21839766204357147,0.7488266229629517/0.4326549172401428/0.0033554781693965197,0.676703155040741/0.447121262550354/0.2170029878616333,0.7397938370704651/0.43329331278800964/0.008710413239896297,0.679211437702179/0.44311606884002686/0.22108261287212372,0.7391993999481201/0.42677268385887146/0.02261088415980339,0.6919437646865845/0.42709049582481384/0.030176619067788124,0.7287154197692871/0.4218234121799469/-0.030516337603330612,0.6964738965034485/0.5101963877677917/0.1353750228881836,0.7231414318084717/0.5226866602897644/0.042294807732105255,0.6964312791824341/0.6093239188194275/0.21721696853637695,0.7166681289672852/0.6265414953231812/0.11815343797206879,0.6968227028846741/0.6309192776679993/0.22320950031280518,0.7049025893211365/0.6464111804962158/0.1260758936405182,0.7046414613723755/0.6139289736747742/0.19688990712165833,0.7314852476119995/0.6338998675346375/0.07583676278591156
48.0,0.7069130893106814/0.4314713444974687/0.09968893850843112,0.7057604193687439/0.25113189220428467/0.129081130027771,0.7026596665382385/0.24273726344108582/0.12046792358160019,0.7010753154754639/0.2429599165916443/0.1204473003745079,0.6957607865333557/0.2374345362186432/0.1204298734664917,0.7104082703590393/0.24518777430057526/0.11250462383031845,0.7112983465194702/0.24486325681209564/0.11250873655080795,0.7130003571510315/0.24462267756462097/0.11239811033010483,0.6943988800048828/0.25073331594467163/0.11074624210596085,0.7143892049789429/0.2510848641395569/0.06522275507450104,0.6995077133178711/0.2542615532875061/0.12263113260269165,0.7064583897590637/0.2588643431663513/0.11202307790517807,0.6709040999412537/0.29674336314201355/0.13125687837600708,0.7365137338638306/0.2909780740737915/0.030674060806632042,0.6679095029830933/0.37007346749305725/0.11560045182704926,0.7386722564697266/0.3630288541316986/-0.04269745573401451,0.6742512583732605/0.4178847074508667/0.14860771596431732,0.7383670806884766/0.42143484950065613/-0.04437955468893051,0.6708177924156189/0.43345943093299866/0.14725758135318756,0.7485189437866211/0.4307577908039093/-0.059222906827926636,0.6759002208709717/0.4306303858757019/0.14402131736278534,0.7383061647415161/0.4393092393875122/-0.05779341608285904,0.679043173789978/0.4262608587741852/0.1471990942955017,0.7377095818519592/0.43031883239746094/-0.044465072453022,0.6912592053413391/0.42808595299720764/0.030662009492516518,0.7286280393600464/0.4216911494731903/-0.03111158311367035,0.6960545182228088/0.5102735757827759/0.1444225311279297,0.7226403951644897/0.5175960659980774/0.05757050961256027,0.6968108415603638/0.6093776822090149/0.2717050611972809,0.716469943523407/0.6233206987380981/0.1779438704252243,0.6967616677284241/0.6309613585472107/0.2845193147659302,0.7052010893821716/0.64588463306427/0.19058537483215332,0.7047104239463806/0.6137052178382874/0.26011770963668823,0.7306888699531555/0.631874144077301/0.1494235098361969
49.0,0.7055600506288034/0.4351022673977746/0.05895286132753999,0.707879364490509/0.25200194120407104/0.0026413374580442905,0.7012378573417664/0.24095098674297333/-0.00841550063341856,0.7001594305038452/0.24113249778747559/-0.00842889491468668,0.6958698630332947/0.23796746134757996/-0.008448160253465176,0.7109552621841431/0.24576552212238312/-0.015303485095500946,0.711896538734436/0.24558529257774353/-0.015296747907996178,0.7135904431343079/0.2454667091369629/-0.015425090678036213,0.6969768404960632/0.2548007071018219/-0.03689452260732651,0.7149062156677246/0.2527937591075897/-0.06745009124279022,0.6991145014762878/0.25354886054992676/-0.001971637364476919,0.7050653696060181/0.2587262690067291/-0.010883426293730736,0.6694188117980957/0.29960304498672485/-0.017918642610311508,0.7364071607589722/0.2944208085536957/-0.11059614270925522,0.6642395257949829/0.37003421783447266/0.04815980792045593,0.7371495962142944/0.3694731295108795/-0.11852644383907318,0.6695614457130432/0.4170336425304413/0.09622957557439804,0.7357549667358398/0.43591079115867615/-0.10177178680896759,0.6657281517982483/0.4322262108325958/0.09904085099697113,0.7441028952598572/0.44703906774520874/-0.11531776189804077,0.6705517172813416/0.4295872151851654/0.09022639691829681,0.7355561256408691/0.45089784264564514/-0.11783192306756973,0.6743480563163757/0.42609986662864685/0.0936928540468216,0.7346654534339905/0.4440831243991852/-0.10281474888324738,0.690393328666687/0.4324897825717926/0.032660480588674545,0.7285076379776001/0.4254862666130066/-0.03306000679731369,0.696162760257721/0.5134913325309753/0.16044196486473083,0.7205370664596558/0.5258427262306213/0.09840147197246552,0.6971322298049927/0.6122367978096008/0.3173866868019104,0.7167247533798218/0.6238178610801697/0.2456112653017044,0.6982254385948181/0.6333625316619873/0.33404311537742615,0.7053372263908386/0.6460599899291992/0.26183953881263733,0.705046534538269/0.6144840717315674/0.31569355726242065,0.7306281924247742/0.6322093605995178/0.23069548606872559
