0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
"[0.204880952835083, 0.34773018956184387, -0.30507156252861023]","[0.20108449459075928, 0.33482444286346436, -0.2893826365470886]","[0.20145046710968018, 0.33437827229499817, -0.2894366383552551]","[0.2024262696504593, 0.3340444564819336, -0.28948643803596497]","[0.19613930583000183, 0.33710941672325134, -0.3049328327178955]","[0.193534255027771, 0.3385604918003082, -0.30499783158302307]","[0.1902296245098114, 0.34014081954956055, -0.3051226735115051]","[0.1945350170135498, 0.3404572308063507, -0.18363504111766815]","[0.18283118307590485, 0.3490360379219055, -0.24906842410564423]","[0.20694470405578613, 0.35811126232147217, -0.26196062564849854]","[0.19916385412216187, 0.3622511327266693, -0.28156930208206177]","[0.21160416305065155, 0.3913489282131195, -0.041029393672943115]","[0.1685088574886322, 0.41441500186920166, -0.2395731508731842]","[0.22365903854370117, 0.46433132886886597, 0.00656640762463212]","[0.17792998254299164, 0.5087084174156189, -0.2450699806213379]","[0.2409588098526001, 0.5173710584640503, -0.07862046360969543]","[0.2136714905500412, 0.5651523470878601, -0.3061496615409851]","[0.24843916296958923, 0.5344179272651672, -0.09672728180885315]","[0.21771404147148132, 0.5880491733551025, -0.34299445152282715]","[0.24721106886863708, 0.5298547744750977, -0.12140852212905884]","[0.22410395741462708, 0.5842902064323425, -0.3553600609302521]","[0.242804616689682, 0.5238578915596008, -0.09224320948123932]","[0.22255344688892365, 0.5763593912124634, -0.31108155846595764]","[0.21019330620765686, 0.5438454747200012, 0.06831628829240799]","[0.19043301045894623, 0.5512749552726746, -0.06831473112106323]","[0.22216451168060303, 0.6526915431022644, 0.07955404371023178]","[0.21041889488697052, 0.6556806564331055, -0.07895997166633606]","[0.21333520114421844, 0.7513083815574646, 0.1849496215581894]","[0.20410844683647156, 0.7617043852806091, 0.03642205521464348]","[0.2052241563796997, 0.7686799168586731, 0.18975278735160828]","[0.19341148436069489, 0.7814569473266602, 0.04226367920637131]","[0.24594438076019287, 0.770058274269104, 0.11730770766735077]","[0.2426203191280365, 0.7813241481781006, -0.06099241226911545]"
"[0.20551303029060364, 0.34812453389167786, -0.287715882062912]","[0.2015191614627838, 0.33519113063812256, -0.2718590497970581]","[0.20190462470054626, 0.3346666991710663, -0.2719135880470276]","[0.2028505504131317, 0.3342442214488983, -0.2719590365886688]","[0.19680604338645935, 0.33752909302711487, -0.2915055751800537]","[0.1943713128566742, 0.33888766169548035, -0.29157865047454834]","[0.19107317924499512, 0.3406256437301636, -0.29171115159988403]","[0.19456854462623596, 0.3404185175895691, -0.16317737102508545]","[0.18325641751289368, 0.349336177110672, -0.22487477958202362]","[0.207426518201828, 0.35858598351478577, -0.24634039402008057]","[0.20001272857189178, 0.36267706751823425, -0.27535280585289]","[0.21160487830638885, 0.39518705010414124, -0.012970763258635998]","[0.16856321692466736, 0.4156460464000702, -0.2219797819852829]","[0.22678843140602112, 0.4648513197898865, 0.045869965106248856]","[0.17727237939834595, 0.5068594813346863, -0.23255261778831482]","[0.24607238173484802, 0.5161240100860596, -0.039478182792663574]","[0.2129833698272705, 0.5639159083366394, -0.2936365604400635]","[0.2539353668689728, 0.5340557098388672, -0.05705058574676514]","[0.21587629616260529, 0.5758625268936157, -0.33270272612571716]","[0.2528420388698578, 0.5293524265289307, -0.08325783908367157]","[0.22296389937400818, 0.5775273442268372, -0.347210556268692]","[0.24813146889209747, 0.5233278274536133, -0.053678445518016815]","[0.2192959040403366, 0.569065272808075, -0.29933568835258484]","[0.20799510180950165, 0.5453455448150635, 0.06868685781955719]","[0.18932995200157166, 0.5539446473121643, -0.0687093511223793]","[0.22165898978710175, 0.6540037393569946, 0.08820841461420059]","[0.20835740864276886, 0.6553151607513428, -0.0709453746676445]","[0.2124795913696289, 0.7518509030342102, 0.18795162439346313]","[0.20390065014362335, 0.7646600604057312, 0.05379409343004227]","[0.20505547523498535, 0.7682804465293884, 0.19495181739330292]","[0.19364386796951294, 0.7832516431808472, 0.061114199459552765]","[0.2458331286907196, 0.7703469395637512, 0.12692080438137054]","[0.24297848343849182, 0.7824040055274963, -0.03447055071592331]"
"[0.20438127219676971, 0.350815087556839, -0.29719483852386475]","[0.2009524405002594, 0.3369920551776886, -0.28074249625205994]","[0.2019147127866745, 0.3364168405532837, -0.2808155119419098]","[0.20267483592033386, 0.33584505319595337, -0.2808736562728882]","[0.19583584368228912, 0.3393535912036896, -0.29462510347366333]","[0.19375701248645782, 0.3405666649341583, -0.2946695387363434]","[0.18966643512248993, 0.342460572719574, -0.2947703003883362]","[0.19486376643180847, 0.34082871675491333, -0.16691121459007263]","[0.18171748518943787, 0.35122770071029663, -0.22548457980155945]","[0.20735719799995422, 0.35971227288246155, -0.25128602981567383]","[0.19842775166034698, 0.3649456799030304, -0.2705240249633789]","[0.2135801613330841, 0.3949018716812134, -0.01742399111390114]","[0.1656249612569809, 0.4163600206375122, -0.20704729855060577]","[0.23156976699829102, 0.46480226516723633, 0.041883695870637894]","[0.17017902433872223, 0.5056102275848389, -0.20610952377319336]","[0.24949884414672852, 0.5141233801841736, -0.05638042092323303]","[0.2023562490940094, 0.555903434753418, -0.2755716145038605]","[0.2574407756328583, 0.5322741270065308, -0.07779143750667572]","[0.20637810230255127, 0.5709826946258545, -0.3123694062232971]","[0.2555469870567322, 0.5271870493888855, -0.10499288141727448]","[0.2062344253063202, 0.561527669429779, -0.33258897066116333]","[0.25037845969200134, 0.5213860273361206, -0.07083109766244888]","[0.19932052493095398, 0.5452300310134888, -0.2837705910205841]","[0.20870158076286316, 0.544903576374054, 0.06724345684051514]","[0.1864229142665863, 0.5551579594612122, -0.06725791841745377]","[0.22386577725410461, 0.6525076031684875, 0.0845818892121315]","[0.21036048233509064, 0.6577472686767578, -0.07360311597585678]","[0.2135585993528366, 0.752057671546936, 0.19641968607902527]","[0.20330163836479187, 0.7654148936271667, 0.053224820643663406]","[0.20477135479450226, 0.7692952752113342, 0.20275211334228516]","[0.19320319592952728, 0.7841114401817322, 0.060993026942014694]","[0.24755850434303284, 0.7707046270370483, 0.13279780745506287]","[0.2432270348072052, 0.7825939655303955, -0.03849496692419052]"
"[0.20379355549812317, 0.3502559959888458, -0.29050174355506897]","[0.20019984245300293, 0.33685043454170227, -0.2734775245189667]","[0.20145931839942932, 0.33633139729499817, -0.2735573351383209]","[0.2020934373140335, 0.335806667804718, -0.273619145154953]","[0.19504836201667786, 0.33909767866134644, -0.28868013620376587]","[0.19313569366931915, 0.3402824401855469, -0.28872770071029663]","[0.18878117203712463, 0.34208598732948303, -0.28883305191993713]","[0.19487634301185608, 0.340817391872406, -0.16087448596954346]","[0.18040280044078827, 0.35092538595199585, -0.21309199929237366]","[0.20707933604717255, 0.3597958981990814, -0.2450798749923706]","[0.19796879589557648, 0.36463743448257446, -0.2699895203113556]","[0.21459467709064484, 0.394843727350235, -0.015016550198197365]","[0.16456937789916992, 0.41731876134872437, -0.19544291496276855]","[0.23432092368602753, 0.4627578854560852, 0.04421310871839523]","[0.16821590065956116, 0.5052747130393982, -0.1973097175359726]","[0.2519538402557373, 0.5082217454910278, -0.05526399612426758]","[0.1940438598394394, 0.5406161546707153, -0.26677554845809937]","[0.2599469721317291, 0.5258376598358154, -0.07742141932249069]","[0.19889415800571442, 0.555725634098053, -0.30366867780685425]","[0.2578848600387573, 0.5202469229698181, -0.10435370355844498]","[0.20174714922904968, 0.5449418425559998, -0.3236643075942993]","[0.25271958112716675, 0.514824628829956, -0.06972087919712067]","[0.19899171590805054, 0.5375657677650452, -0.2753198742866516]","[0.20793068408966064, 0.544154167175293, 0.06775704771280289]","[0.1842288225889206, 0.555720865726471, -0.06776361912488937]","[0.2248544991016388, 0.6508599519729614, 0.08823852241039276]","[0.2137393206357956, 0.6592550873756409, -0.07286126911640167]","[0.2125840187072754, 0.75215744972229, 0.21204619109630585]","[0.20371687412261963, 0.7660573124885559, 0.06033056229352951]","[0.2024117410182953, 0.7707377672195435, 0.2198127806186676]","[0.19330917298793793, 0.7855414152145386, 0.06875158846378326]","[0.24782216548919678, 0.770493745803833, 0.14337310194969177]","[0.24445228278636932, 0.7827176451683044, -0.03298656642436981]"
"[0.19829967617988586, 0.3506680428981781, -0.36797937750816345]","[0.1977960467338562, 0.33687952160835266, -0.3511635661125183]","[0.2009114921092987, 0.3364013433456421, -0.3512425720691681]","[0.20207658410072327, 0.33592092990875244, -0.3513168394565582]","[0.1896274983882904, 0.33954378962516785, -0.36189764738082886]","[0.18483464419841766, 0.3414166569709778, -0.36195796728134155]","[0.1820947229862213, 0.343234121799469, -0.3620853126049042]","[0.19760410487651825, 0.3396359980106354, -0.22956040501594543]","[0.17509105801582336, 0.35072189569473267, -0.2741144001483917]","[0.20537404716014862, 0.36031562089920044, -0.31816723942756653]","[0.1878141164779663, 0.37018415331840515, -0.33187076449394226]","[0.21672895550727844, 0.39179959893226624, -0.07823772728443146]","[0.16228362917900085, 0.417089581489563, -0.24867446720600128]","[0.2349972426891327, 0.46289995312690735, -0.030960824340581894]","[0.16877222061157227, 0.5070834159851074, -0.2599673867225647]","[0.25059670209884644, 0.5164735913276672, -0.12579593062400818]","[0.1946275532245636, 0.5626935958862305, -0.325113445520401]","[0.2584504783153534, 0.5373241305351257, -0.15089964866638184]","[0.20391590893268585, 0.5832201838493347, -0.364968866109848]","[0.25711220502853394, 0.5339113473892212, -0.17664654552936554]","[0.20935121178627014, 0.5801788568496704, -0.3808552026748657]","[0.25242140889167786, 0.5276680588722229, -0.13963179290294647]","[0.20740453898906708, 0.5732224583625793, -0.33199262619018555]","[0.20854806900024414, 0.5435966849327087, 0.06511466205120087]","[0.1839737892150879, 0.5553944110870361, -0.06510602682828903]","[0.22769173979759216, 0.6483199000358582, 0.08623264729976654]","[0.21421143412590027, 0.659983217716217, -0.07063203305006027]","[0.2138092964887619, 0.7499033808708191, 0.2283937633037567]","[0.20385558903217316, 0.7656926512718201, 0.08178861439228058]","[0.2039608210325241, 0.7685611844062805, 0.23817288875579834]","[0.1936652809381485, 0.785351037979126, 0.09267595410346985]","[0.24893872439861298, 0.7695372700691223, 0.16195490956306458]","[0.24450290203094482, 0.7827426195144653, -0.014813318848609924]"
"[0.19304786622524261, 0.3545948266983032, -0.3039792478084564]","[0.19537322223186493, 0.33986595273017883, -0.29029014706611633]","[0.19755399227142334, 0.3393190801143646, -0.2903551459312439]","[0.20063987374305725, 0.3394678235054016, -0.29040735960006714]","[0.1872652918100357, 0.34262219071388245, -0.2936497926712036]","[0.18258556723594666, 0.3446172773838043, -0.29369422793388367]","[0.18028715252876282, 0.346309095621109, -0.29381996393203735]","[0.19740666449069977, 0.34207937121391296, -0.1792711466550827]","[0.17383477091789246, 0.3519359827041626, -0.20750176906585693]","[0.20076239109039307, 0.3634733259677887, -0.2583085596561432]","[0.18434622883796692, 0.3752816915512085, -0.2637927532196045]","[0.2160537987947464, 0.39176324009895325, -0.034839365631341934]","[0.16242974996566772, 0.4162360429763794, -0.19203422963619232]","[0.233981654047966, 0.46440649032592773, 0.005448808893561363]","[0.1679661124944687, 0.5064277052879333, -0.19414369761943817]","[0.24527330696582794, 0.5165104269981384, -0.10232887417078018]","[0.19669079780578613, 0.5654410719871521, -0.25265881419181824]","[0.25199538469314575, 0.5367923974990845, -0.11669263988733292]","[0.20442350208759308, 0.5883874297142029, -0.28521057963371277]","[0.24976475536823273, 0.5333449244499207, -0.14581158757209778]","[0.21018588542938232, 0.5829484462738037, -0.30054399371147156]","[0.24533025920391083, 0.5272059440612793, -0.1194072961807251]","[0.2080461084842682, 0.574955940246582, -0.2584013342857361]","[0.20886072516441345, 0.5430978536605835, 0.06390316784381866]","[0.18441519141197205, 0.5549373626708984, -0.06389482319355011]","[0.22794771194458008, 0.6475830078125, 0.05864514783024788]","[0.21420243382453918, 0.6595348715782166, -0.10154663026332855]","[0.2138480246067047, 0.7497018575668335, 0.15946193039417267]","[0.20393994450569153, 0.765411913394928, -0.0033321764785796404]","[0.20427434146404266, 0.767542839050293, 0.1641666740179062]","[0.19322702288627625, 0.7851868271827698, 0.0014382227091118693]","[0.24946551024913788, 0.7688979506492615, 0.09276089072227478]","[0.24399292469024658, 0.7830387353897095, -0.0994899719953537]"
"[0.19135956466197968, 0.35393232107162476, -0.21405784785747528]","[0.19254736602306366, 0.33969059586524963, -0.1997581124305725]","[0.1940174251794815, 0.33920958638191223, -0.19984647631645203]","[0.1956665813922882, 0.33922991156578064, -0.19990889728069305]","[0.1856587529182434, 0.34219980239868164, -0.21143822371959686]","[0.18157032132148743, 0.34402695298194885, -0.21146373450756073]","[0.17974016070365906, 0.3456621766090393, -0.21158799529075623]","[0.19140341877937317, 0.3425799012184143, -0.10092588514089584]","[0.17375804483890533, 0.35202962160110474, -0.15167558193206787]","[0.19867593050003052, 0.364112913608551, -0.1734478771686554]","[0.1867072880268097, 0.3735862970352173, -0.18794864416122437]","[0.20881514251232147, 0.3928591310977936, 0.02463127300143242]","[0.16293950378894806, 0.4153762459754944, -0.149142324924469]","[0.22771838307380676, 0.4640776515007019, 0.06197310611605644]","[0.16645598411560059, 0.5004616379737854, -0.15231159329414368]","[0.23836012184619904, 0.5106142163276672, -0.03913984075188637]","[0.19733402132987976, 0.5643185973167419, -0.20865416526794434]","[0.2442764788866043, 0.529680609703064, -0.05894562602043152]","[0.20070144534111023, 0.5879233479499817, -0.23981936275959015]","[0.24244758486747742, 0.524663507938385, -0.08340130001306534]","[0.20664863288402557, 0.5797411799430847, -0.25615254044532776]","[0.2385987490415573, 0.5187786817550659, -0.052845947444438934]","[0.2042199671268463, 0.5702720284461975, -0.21525490283966064]","[0.2061123102903366, 0.5435454845428467, 0.06466075778007507]","[0.1846599131822586, 0.5545514822006226, -0.06465893983840942]","[0.2274474799633026, 0.648263692855835, 0.048084523528814316]","[0.2130822241306305, 0.6598419547080994, -0.09853532910346985]","[0.2124219834804535, 0.7513751983642578, 0.1350870132446289]","[0.20351524651050568, 0.7657697200775146, -0.008083990775048733]","[0.20304818451404572, 0.768498420715332, 0.13850396871566772]","[0.19248183071613312, 0.7860276699066162, -0.004440764430910349]","[0.2480030357837677, 0.7686503529548645, 0.07000741362571716]","[0.24363736808300018, 0.7832098603248596, -0.10037901252508163]"
"[0.19412769377231598, 0.3561970889568329, -0.2314467430114746]","[0.19370326399803162, 0.3412652015686035, -0.21765753626823425]","[0.1953175663948059, 0.3410721719264984, -0.21775443851947784]","[0.19678924977779388, 0.3410961329936981, -0.21781393885612488]","[0.18670687079429626, 0.34301936626434326, -0.2405722439289093]","[0.1833125501871109, 0.34440091252326965, -0.24060456454753876]","[0.1803719699382782, 0.3459349572658539, -0.2407810240983963]","[0.19204942882061005, 0.34436044096946716, -0.12903395295143127]","[0.17390283942222595, 0.35279226303100586, -0.1939191371202469]","[0.20013925433158875, 0.3669029772281647, -0.1985190361738205]","[0.18883754312992096, 0.37280625104904175, -0.22298213839530945]","[0.20739424228668213, 0.3931680917739868, -0.0006591187557205558]","[0.16300642490386963, 0.41541048884391785, -0.18669664859771729]","[0.2271668016910553, 0.4633524715900421, 0.048634544014930725]","[0.16628313064575195, 0.5013877153396606, -0.19074290990829468]","[0.2375434935092926, 0.5108231902122498, -0.03900321200489998]","[0.19691500067710876, 0.5659645199775696, -0.24514949321746826]","[0.24309547245502472, 0.5298141241073608, -0.05593636631965637]","[0.1984926164150238, 0.5862171649932861, -0.2782687544822693]","[0.24167120456695557, 0.5248498916625977, -0.08067183196544647]","[0.20587530732154846, 0.5809355974197388, -0.2933761477470398]","[0.23775391280651093, 0.5191004872322083, -0.052141666412353516]","[0.2041713446378708, 0.5725544691085815, -0.25130611658096313]","[0.2056458443403244, 0.5434286594390869, 0.06475673615932465]","[0.1840459257364273, 0.5542824864387512, -0.06475919485092163]","[0.22756066918373108, 0.6487887501716614, 0.06210855767130852]","[0.2097996473312378, 0.6607857942581177, -0.09744349867105484]","[0.21185007691383362, 0.7514633536338806, 0.15909452736377716]","[0.20219829678535461, 0.7658487558364868, -0.00720427418127656]","[0.2024753987789154, 0.7681486010551453, 0.16344696283340454]","[0.19154313206672668, 0.7860177159309387, -0.0036238026805222034]","[0.24799573421478271, 0.7683120369911194, 0.09546785056591034]","[0.24357593059539795, 0.7831804752349854, -0.1014893501996994]"
"[0.1951381415128708, 0.35571521520614624, -0.23480427265167236]","[0.19449971616268158, 0.34197095036506653, -0.22389304637908936]","[0.19604651629924774, 0.3416644036769867, -0.22391648590564728]","[0.19744174182415009, 0.34148648381233215, -0.22394156455993652]","[0.18671360611915588, 0.3437857925891876, -0.25489991903305054]","[0.18381433188915253, 0.3449821174144745, -0.2549596428871155]","[0.18008506298065186, 0.34649819135665894, -0.2551412582397461]","[0.19252732396125793, 0.34438660740852356, -0.14077919721603394]","[0.1743110716342926, 0.35274890065193176, -0.19594547152519226]","[0.2010962963104248, 0.366277277469635, -0.21429720520973206]","[0.1877080798149109, 0.3724609315395355, -0.23756690323352814]","[0.2096356600522995, 0.3924877345561981, -0.005196973215788603]","[0.16202349960803986, 0.4136800765991211, -0.1693250834941864]","[0.2275083363056183, 0.4607163369655609, 0.06323626637458801]","[0.15453431010246277, 0.4927730858325958, -0.17596839368343353]","[0.2410089671611786, 0.49921485781669617, -0.01879841461777687]","[0.17160941660404205, 0.528343141078949, -0.2554287910461426]","[0.24679186940193176, 0.5154993534088135, -0.03547845408320427]","[0.1741897165775299, 0.5430905818939209, -0.2889379560947418]","[0.24640300869941711, 0.5084673166275024, -0.06257938593626022]","[0.17828300595283508, 0.5324488282203674, -0.303605854511261]","[0.24216432869434357, 0.5034504532814026, -0.03234799951314926]","[0.17784751951694489, 0.5275118350982666, -0.26138120889663696]","[0.2062802016735077, 0.5432313084602356, 0.06381727755069733]","[0.18334978818893433, 0.5542312264442444, -0.06378720700740814]","[0.22759559750556946, 0.6482506394386292, 0.06085705757141113]","[0.20500469207763672, 0.6615280508995056, -0.09214288741350174]","[0.21078184247016907, 0.7513857483863831, 0.1719447672367096]","[0.2019764482975006, 0.765687108039856, -0.002863251371309161]","[0.20183026790618896, 0.768105685710907, 0.1770331710577011]","[0.19167497754096985, 0.7858222723007202, -0.002107741544023156]","[0.2471020668745041, 0.768083393573761, 0.10658063739538193]","[0.24360235035419464, 0.783056378364563, -0.08763690292835236]"
"[0.19449535012245178, 0.3554152548313141, -0.2152976095676422]","[0.19298413395881653, 0.34165269136428833, -0.19769063591957092]","[0.19439321756362915, 0.34134641289711, -0.19776612520217896]","[0.19756418466567993, 0.3414468765258789, -0.19780312478542328]","[0.18525835871696472, 0.3434671461582184, -0.21103277802467346]","[0.18168839812278748, 0.34468168020248413, -0.21106746792793274]","[0.17918933928012848, 0.34626033902168274, -0.2111680954694748]","[0.19621583819389343, 0.3432754576206207, -0.08696774393320084]","[0.17370574176311493, 0.3521685004234314, -0.14135396480560303]","[0.19923517107963562, 0.36510321497917175, -0.17234161496162415]","[0.18879517912864685, 0.37138471007347107, -0.18857017159461975]","[0.20968253910541534, 0.3922598659992218, 0.03005332313477993]","[0.16162481904029846, 0.4110960066318512, -0.12592807412147522]","[0.22971570491790771, 0.4570830762386322, 0.08429615199565887]","[0.143262580037117, 0.476073294878006, -0.16407720744609833]","[0.24142901599407196, 0.4969949722290039, 0.0035141881089657545]","[0.15012922883033752, 0.48752784729003906, -0.2630249857902527]","[0.2471952885389328, 0.5141658186912537, -0.012879319489002228]","[0.1506209671497345, 0.4964680075645447, -0.29576990008354187]","[0.24638095498085022, 0.5072770118713379, -0.03589164465665817]","[0.15367946028709412, 0.48407110571861267, -0.31203165650367737]","[0.24226632714271545, 0.5018445253372192, -0.008564506657421589]","[0.1537034958600998, 0.4820832908153534, -0.27203625440597534]","[0.20674104988574982, 0.5441522002220154, 0.06253738701343536]","[0.18356993794441223, 0.5550767183303833, -0.06249987334012985]","[0.22574880719184875, 0.6486379504203796, 0.0657985657453537]","[0.20272287726402283, 0.6630545258522034, -0.04423997178673744]","[0.20942874252796173, 0.7520359754562378, 0.1761542707681656]","[0.2014646828174591, 0.7656481862068176, 0.06683240830898285]","[0.20109732449054718, 0.7688602209091187, 0.18159052729606628]","[0.19170336425304413, 0.7860066294670105, 0.07214836031198502]","[0.24552702903747559, 0.7680663466453552, 0.10984295606613159]","[0.24361558258533478, 0.7815278768539429, -0.02159878984093666]"
"[0.1950327455997467, 0.35511255264282227, -0.22806969285011292]","[0.19269299507141113, 0.3415890336036682, -0.2111237496137619]","[0.1945657581090927, 0.3411863148212433, -0.21119527518749237]","[0.19659796357154846, 0.3411805331707001, -0.21123214066028595]","[0.18529048562049866, 0.3434305787086487, -0.22366240620613098]","[0.1823158860206604, 0.3446488380432129, -0.22369614243507385]","[0.17881235480308533, 0.3460448980331421, -0.2237955629825592]","[0.1932222545146942, 0.3432328999042511, -0.10142536461353302]","[0.17316462099552155, 0.3521239459514618, -0.1563432663679123]","[0.19996440410614014, 0.36485370993614197, -0.18427780270576477]","[0.18943513929843903, 0.3706788122653961, -0.20021486282348633]","[0.20977699756622314, 0.3916873037815094, 0.021454038098454475]","[0.16161127388477325, 0.4103696048259735, -0.14394357800483704]","[0.22887714207172394, 0.45689448714256287, 0.09375850856304169]","[0.1457042396068573, 0.48074355721473694, -0.17185701429843903]","[0.23982000350952148, 0.4968625605106354, 0.031213894486427307]","[0.1547524780035019, 0.5031159520149231, -0.26392680406570435]","[0.24480609595775604, 0.5136470198631287, 0.01897178590297699]","[0.1555151492357254, 0.5148507356643677, -0.296024352312088]","[0.243448406457901, 0.5070728063583374, -0.0046164728701114655]","[0.15892162919044495, 0.5033345818519592, -0.3123897910118103]","[0.23967590928077698, 0.5017106533050537, 0.01959400624036789]","[0.1591285765171051, 0.4996320903301239, -0.2723201811313629]","[0.20763862133026123, 0.544056236743927, 0.062239933758974075]","[0.1839480698108673, 0.5550180077552795, -0.06220105290412903]","[0.22514763474464417, 0.6485768556594849, 0.06722256541252136]","[0.19971002638339996, 0.6629325747489929, -0.02835390530526638]","[0.20989468693733215, 0.7516086101531982, 0.1686679720878601]","[0.19937242567539215, 0.7655843496322632, 0.08817009627819061]","[0.2016000747680664, 0.7685781121253967, 0.1734384298324585]","[0.19126853346824646, 0.7857462167739868, 0.09457555413246155]","[0.24588629603385925, 0.7680408954620361, 0.10071790218353271]","[0.24164943397045135, 0.7811049222946167, 0.0018704666290432215]"
"[0.19754019379615784, 0.35407117009162903, -0.2428816854953766]","[0.19429150223731995, 0.34102219343185425, -0.22591035068035126]","[0.1964554488658905, 0.3407793939113617, -0.22598028182983398]","[0.1976582109928131, 0.34094423055648804, -0.2260233610868454]","[0.18665455281734467, 0.34259262681007385, -0.23888111114501953]","[0.18245503306388855, 0.3438977599143982, -0.23891094326972961]","[0.1789310872554779, 0.345162034034729, -0.23900046944618225]","[0.19391068816184998, 0.34319227933883667, -0.11520884186029434]","[0.1734226644039154, 0.35189107060432434, -0.17243340611457825]","[0.20067401230335236, 0.36480262875556946, -0.19848601520061493]","[0.19159546494483948, 0.369608998298645, -0.21503111720085144]","[0.21048429608345032, 0.3916392922401428, 0.01209964882582426]","[0.16118010878562927, 0.4105933904647827, -0.15668749809265137]","[0.22845499217510223, 0.4567895829677582, 0.09388269484043121]","[0.15066753327846527, 0.4843320846557617, -0.15213871002197266]","[0.23575952649116516, 0.49824225902557373, 0.03575444221496582]","[0.16479651629924774, 0.5166819095611572, -0.19648978114128113]","[0.24494609236717224, 0.5143412947654724, 0.02375372312963009]","[0.15968462824821472, 0.5307602286338806, -0.22219149768352509]","[0.24359607696533203, 0.5081684589385986, -5.859684733877657e-06]","[0.16362915933132172, 0.520565927028656, -0.240313321352005]","[0.23964205384254456, 0.5025798082351685, 0.024144304916262627]","[0.1656489372253418, 0.5152024030685425, -0.2033626288175583]","[0.2078574150800705, 0.5443230271339417, 0.06211044639348984]","[0.18301089107990265, 0.5557604432106018, -0.06206250935792923]","[0.2253320962190628, 0.6493720412254333, 0.06812317669391632]","[0.19714556634426117, 0.6639794111251831, -0.038130227476358414]","[0.21029075980186462, 0.7513917088508606, 0.1710100919008255]","[0.19776980578899384, 0.7655112147331238, 0.08039937913417816]","[0.20193791389465332, 0.7684563398361206, 0.1760142743587494]","[0.19089652597904205, 0.785332441329956, 0.08703313767910004]","[0.24621839821338654, 0.7680213451385498, 0.10279788076877594]","[0.24063518643379211, 0.7806236147880554, -0.008537759073078632]"
"[0.19762057065963745, 0.352397620677948, -0.2932959198951721]","[0.1944914013147354, 0.33912089467048645, -0.27551907300949097]","[0.19654588401317596, 0.3389809727668762, -0.2755691409111023]","[0.19771495461463928, 0.33939042687416077, -0.2756018042564392]","[0.18668319284915924, 0.34051260352134705, -0.28786173462867737]","[0.18224398791790009, 0.34188365936279297, -0.28789934515953064]","[0.1791929304599762, 0.34300145506858826, -0.2879834771156311]","[0.19814053177833557, 0.3418479859828949, -0.15640507638454437]","[0.17290963232517242, 0.35049089789390564, -0.21066150069236755]","[0.20083072781562805, 0.3633973002433777, -0.24543623626232147]","[0.19187593460083008, 0.36659422516822815, -0.26114729046821594]","[0.21096456050872803, 0.39008209109306335, -0.01740167662501335]","[0.16104623675346375, 0.41068628430366516, -0.1861347109079361]","[0.2263871431350708, 0.45609208941459656, 0.07849667966365814]","[0.15260127186775208, 0.4858642816543579, -0.17060644924640656]","[0.23303183913230896, 0.49769914150238037, 0.021908551454544067]","[0.16850565373897552, 0.5144618153572083, -0.211835116147995]","[0.24015550315380096, 0.5088056921958923, 0.010271218605339527]","[0.17177721858024597, 0.5269621014595032, -0.23740553855895996]","[0.24358589947223663, 0.5021961331367493, -0.013416262343525887]","[0.16611197590827942, 0.5136278867721558, -0.2547537684440613]","[0.23952460289001465, 0.4969222843647003, 0.01036312710493803]","[0.16905316710472107, 0.5093034505844116, -0.218124121427536]","[0.20790815353393555, 0.5456083416938782, 0.061509210616350174]","[0.1826740950345993, 0.5579368472099304, -0.061474330723285675]","[0.22537998855113983, 0.6507078409194946, 0.10501249134540558]","[0.19558414816856384, 0.6664980053901672, 0.01858299970626831]","[0.21066221594810486, 0.751269519329071, 0.23289935290813446]","[0.19729438424110413, 0.7655100226402283, 0.17555244266986847]","[0.20223793387413025, 0.7683364152908325, 0.24107781052589417]","[0.1908571422100067, 0.7852103114128113, 0.18688715994358063]","[0.24635975062847137, 0.767981767654419, 0.167527973651886]","[0.23999889194965363, 0.7803955674171448, 0.09475993365049362]"
